callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1 ,altitude_1,latitude_2,longitude_2,altitude_2
SDM6374,nan,155bd3,RA-89043,SU95,ULMM,UUEE,2022-02-28 07:40:49+00:00,2022-02-28 09:31:46+00:00,2022-02-28,68.79713155455508,32.66647338867188,914.4,55.9500732421875,37.12446732954545,739.14
IAE343,nan,155bf4,RA-89076,SU95,nan,nan,2022-02-28 07:40:54+00:00,2022-02-28 09:25:44+00:00,2022-02-28,53.05921651549258,50.29627336774554,4572.0,44.0567585573358,46.16356985909598,10972.8
SDM6507,nan,155be4,RA-89060,SU95,UUEE,nan,2022-02-28 07:58:40+00:00,2022-02-28 10:51:18+00:00,2022-02-28,55.98167290121822,37.47960090637207,304.8,44.11499540684586,46.16912841796875,10363.2
TIS9051,nan,14232d,nan,nan,UUEE,ULLI,2022-02-28 07:59:44+00:00,2022-02-28 08:52:49+00:00,2022-02-28,55.97892631918697,37.45153427124023,304.8,59.78663635253906,30.30734252929688,-30.48
SDM6063,nan,155c51,nan,nan,UUEE,nan,2022-02-28 08:02:36+00:00,2022-02-28 09:23:59+00:00,2022-02-28,55.98404706534693,37.5018310546875,609.6,52.99869860632945,52.05047607421876,10058.4
SDM6447,nan,155c55,nan,nan,ULLI,nan,2022-02-28 08:08:43+00:00,2022-02-28 09:05:17+00:00,2022-02-28,59.81208413334216,30.22973422346444,304.8,65.0474419028072,32.04494476318359,9144.0
SDM6378,nan,155c2b,nan,nan,nan,UUEE,2022-02-28 08:10:16+00:00,2022-02-28 09:19:31+00:00,2022-02-28,56.85885671841896,51.43807688067037,9144.0,55.93311891717426,37.14014053344727,754.38
SDM6232,nan,155c3c,nan,nan,nan,ULLI,2022-02-28 08:13:11+00:00,2022-02-28 10:04:03+00:00,2022-02-28,53.44196901483051,50.00645357019761,3657.6,59.78308208918167,30.33116833917026,45.72
RA67225,nan,150699,RA-67225,GL5T,UWKD,UUWW,2022-02-28 08:26:17+00:00,2022-02-28 09:29:51+00:00,2022-02-28,55.52904549291578,49.29479598999023,1524.0,55.53374726893538,37.07714080810547,579.12
SDM6429,nan,155c23,nan,nan,UUEE,nan,2022-02-28 08:27:09+00:00,2022-02-28 09:35:53+00:00,2022-02-28,55.97946166992188,37.45855158025568,304.8,51.2368360616393,45.53680419921875,6096.0
NWC9052,nan,151d43,nan,nan,nan,UUDD,2022-02-28 08:30:05+00:00,2022-02-28 10:29:48+00:00,2022-02-28,67.05221402443061,51.75671664151278,9753.6,55.26495464777542,38.1672529740767,1043.94
4531,nan,1506b8,RA-67256,DH8D,nan,nan,2022-02-28 08:30:06+00:00,2022-02-28 08:55:53+00:00,2022-02-28,53.75005172470868,131.1316007726333,7620.0,51.494384765625,133.135145032728,7627.620000000001
GZP590,nan,151d28,RA-73000,B737,nan,nan,2022-02-28 08:30:06+00:00,2022-02-28 09:06:15+00:00,2022-02-28,58.35090249271716,64.02420043945312,10972.8,55.51441955566406,57.80997536399147,9342.12
RWZ1092,nan,155c39,nan,nan,nan,USSS,2022-02-28 08:30:30+00:00,2022-02-28 08:44:52+00:00,2022-02-28,55.52655029296875,61.42106489701704,3352.8,56.6956787109375,61.12569808959961,701.0400000000001
SSF53,nan,15069e,RA-67230,CRJ2,nan,ULMM,2022-02-28 08:38:17+00:00,2022-02-28 09:09:29+00:00,2022-02-28,66.70866394042969,35.4612400220788,8229.6,68.62060546875,33.00759887695312,1089.66
RWZ1050,nan,155c31,nan,nan,nan,USSS,2022-02-28 08:40:04+00:00,2022-02-28 09:05:29+00:00,2022-02-28,54.52743530273438,59.33311911190257,10058.4,56.73037254204184,61.11543716922883,960.12
LLM249,nan,155c03,nan,nan,nan,nan,2022-02-28 08:43:41+00:00,2022-02-28 09:06:14+00:00,2022-02-28,56.68011474609375,60.55123329162598,2438.4,58.47887459447828,63.38223266601562,10668.0
SDM6294,nan,155c1b,nan,nan,nan,UUEE,2022-02-28 08:45:06+00:00,2022-02-28 10:08:28+00:00,2022-02-28,54.85468977588718,53.29983797940341,10363.2,55.93460083007812,37.15351451526988,746.76
RWZ1135,nan,155c35,nan,nan,USSK,nan,2022-02-28 08:45:10+00:00,2022-02-28 09:11:16+00:00,2022-02-28,56.65960693359375,60.75619697570801,1524.0,53.94938840704449,62.81933952780331,10668.0
SDM6226,nan,155c1c,nan,nan,nan,UUEE,2022-02-28 08:52:30+00:00,2022-02-28 09:31:08+00:00,2022-02-28,55.91319455938824,43.32698822021484,7924.8,55.95954895019531,37.31855912642045,266.7
UVT9702,nan,15069c,RA-67228,CL64,UAFL,nan,2022-02-28 08:58:52+00:00,2022-02-28 09:21:20+00:00,2022-02-28,42.59264412572828,76.78082843159521,2438.4,42.13359250860699,74.08202415288882,10972.8
SDM6406,nan,155bdc,RA-89052,SU95,UUYY,UUEE,2022-02-28 09:07:05+00:00,2022-02-28 10:38:54+00:00,2022-02-28,61.61613464355469,50.79254150390625,304.8,55.92608952926377,37.10563659667969,662.94
AFL1545,SU1545,155bd1,RA-89041,SU95,nan,UUEE,2022-02-28 09:25:24+00:00,2022-02-28 10:03:17+00:00,2022-02-28,53.75514221191406,40.82927594866072,9144.0,55.93331909179688,37.14527476917613,739.14
RA07343,nan,141caf,nan,nan,nan,ULLI,2022-02-28 09:28:38+00:00,2022-02-28 10:11:42+00:00,2022-02-28,59.88233146020922,30.55439916150323,0.0,59.88214525125795,30.53451011920797,-38.1
SDM6416,nan,155c1a,nan,nan,nan,UUEE,2022-02-28 09:30:11+00:00,2022-02-28 10:45:41+00:00,2022-02-28,51.00361633300781,45.6356481603674,6400.8,55.95648193359375,37.29816783558238,350.52
SDM6041,nan,155c17,nan,nan,UUEE,ULLI,2022-02-28 09:34:42+00:00,2022-02-28 10:34:04+00:00,2022-02-28,55.97969055175781,37.46071555397727,304.8,59.79420807402013,30.34963673558729,30.48
SSF324,nan,155c1f,nan,nan,nan,ULLI,2022-02-28 09:38:12+00:00,2022-02-28 11:16:56+00:00,2022-02-28,63.29585266113281,51.34819617638222,10058.4,59.78694592492054,30.30559671336207,-38.1
GZP787,nan,155bba,RA-89018,SU95,UUWW,nan,2022-02-28 10:01:03+00:00,2022-02-28 11:24:20+00:00,2022-02-28,55.60350036621094,37.3158125443892,304.8,55.71841999635858,53.38909149169922,9448.8
RFF8011,nan,154c31,RA-85041,T154,nan,nan,2022-02-28 10:03:18+00:00,2022-02-28 17:12:03+00:00,2022-02-28,35.32807430978549,35.84605115525266,1828.8,46.48402404785156,47.73251417206555,1866.9
SSF52,nan,15069e,RA-67230,CRJ2,ULMM,nan,2022-02-28 10:03:18+00:00,2022-02-28 10:26:24+00:00,2022-02-28,68.79350280761719,32.63514927455357,914.4,66.67524719238281,35.57193921959919,8846.82
IAE9588,nan,155bf5,RA-89077,SU95,nan,UIII,2022-02-28 10:03:30+00:00,2022-02-28 10:26:13+00:00,2022-02-28,54.27388000488281,105.1969168526786,10363.2,52.2652587890625,104.4016265869141,487.68
AZO651,nan,155c06,nan,nan,nan,nan,2022-02-28 10:03:35+00:00,2022-02-28 10:38:53+00:00,2022-02-28,51.3665771484375,45.17982482910156,6400.8,55.33641233282574,44.44211092862216,5783.58
RWZ795,nan,155c60,nan,nan,ULLI,nan,2022-02-28 10:17:04+00:00,2022-02-28 11:45:16+00:00,2022-02-28,59.80860900878906,30.25277709960938,-304.8,58.21403891353284,49.14981079101562,10668.0
RWZ1029,WZ1029,155c22,nan,nan,nan,nan,2022-02-28 10:17:10+00:00,2022-02-28 11:16:37+00:00,2022-02-28,56.86234813625529,58.37904407132056,9448.8,56.09770202636719,45.28872403231534,5600.700000000001
SDM6480,nan,155c2a,nan,nan,ULMM,UUEE,2022-02-28 10:18:52+00:00,2022-02-28 12:08:46+00:00,2022-02-28,68.80874633789062,32.70198277064732,609.6,55.9456787109375,37.049560546875,777.24
UTA9740,nan,151d58,nan,nan,nan,nan,2022-02-28 10:19:54+00:00,2022-02-28 12:08:44+00:00,2022-02-28,55.53739929199219,81.35833740234375,10058.4,56.89372434454449,61.2456783171623,1592.58
KZN9409,nan,15069b,RA-67227,CL65,UUWW,nan,2022-02-28 10:22:16+00:00,2022-02-28 11:43:48+00:00,2022-02-28,55.60542297363281,37.32330322265625,304.8,54.53265380859375,53.48726160386029,11277.6
SDM6068,nan,155c2d,nan,nan,nan,UUEE,2022-02-28 10:22:51+00:00,2022-02-28 13:10:00+00:00,2022-02-28,43.14907836914062,48.70092347610829,7315.200000000001,55.94727079747086,37.23747253417969,541.02
SSF156,nan,1506a8,RA-67240,CRJ2,UUEE,nan,2022-02-28 10:23:50+00:00,2022-02-28 10:38:06+00:00,2022-02-28,55.99102990101959,37.53341674804688,914.4,57.1256103515625,38.28366279602051,7825.740000000001
SDM6106,nan,155c3b,nan,nan,nan,ULLI,2022-02-28 10:36:31+00:00,2022-02-28 11:43:44+00:00,2022-02-28,56.78036499023438,42.68394470214844,8839.2,59.7828958802304,30.33287311422414,45.72
SDM6434,nan,155be1,RA-89057,SU95,URWA,UUEE,2022-02-28 10:43:30+00:00,2022-02-28 13:08:14+00:00,2022-02-28,46.28443908691406,47.99082686261433,0.0,56.08804476463188,37.14700698852539,1356.36
GZP9629,nan,14232e,RA-09006,F9EX,UUMO,ULLI,2022-02-28 11:06:22+00:00,2022-02-28 12:04:36+00:00,2022-02-28,55.5084228515625,37.5171947479248,0.0,59.78531659659693,30.31610949286099,7.62
AZO757,nan,155c07,nan,nan,nan,nan,2022-02-28 11:07:14+00:00,2022-02-28 13:57:23+00:00,2022-02-28,43.60665893554688,45.72969658430233,10058.4,58.24974447993909,40.27212524414062,10363.2
AZO821,nan,155bf8,RA-89080,SU95,nan,nan,2022-02-28 11:10:10+00:00,2022-02-28 13:16:51+00:00,2022-02-28,52.29130554199219,52.97470092773438,10363.2,41.36524782342426,43.75398809259588,9730.74
GZP689,nan,151d28,RA-73000,B737,nan,nan,2022-02-28 11:14:14+00:00,2022-02-28 11:45:28+00:00,2022-02-28,55.31374139300847,58.81763805042613,10668.0,58.14743041992188,62.07461449407762,10675.62
