callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1 ,altitude_1,latitude_2,longitude_2,altitude_2
AFL1223,SU1223,155bd2,RA-89042,SU95,nan,UUEE,2022-02-11 02:32:05+00:00,2022-02-11 03:05:49+00:00,2022-02-11 00:00:00+00:00,55.85300251588983,42.09471702575684,7924.8,55.98330222954184,37.49479293823242,426.72
SDM6506,nan,155c2a,nan,nan,nan,UUEE,2022-02-11 02:33:13+00:00,2022-02-11 04:34:21+00:00,2022-02-11 00:00:00+00:00,61.20533752441406,58.16946847098215,10972.8,55.98335266113281,37.49550559303977,449.58
61728,nan,14f120,RA-61728,A148,UHWW,UUMU,2022-02-11 02:34:40+00:00,2022-02-11 19:22:26+00:00,2022-02-11 00:00:00+00:00,43.39686584472656,132.1495588435683,-304.8,55.83988952636719,38.14694491299716,510.54
4702,nan,1506bc,RA-67260,DH8D,UHBB,nan,2022-02-11 02:36:00+00:00,2022-02-11 03:07:11+00:00,2022-02-11 00:00:00+00:00,50.45922748113082,127.4048099002323,609.6,53.08575129104872,127.3025861467634,4259.58
AZO214,A4214,155c06,nan,nan,nan,nan,2022-02-11 02:38:35+00:00,2022-02-11 03:24:26+00:00,2022-02-11 00:00:00+00:00,54.01753234863281,53.46151297433036,10972.8,50.80751037597656,46.47201950485642,10972.8
4530,nan,1506b4,RA-67252,DH8D,nan,nan,2022-02-11 02:43:58+00:00,2022-02-11 06:11:25+00:00,2022-02-11 00:00:00+00:00,52.79983520507812,140.1704406738281,5791.2,53.7784423828125,129.4705025809152,7315.200000000001
SDM6588,nan,155c52,nan,nan,UUYY,ULLI,2022-02-11 02:44:42+00:00,2022-02-11 04:24:29+00:00,2022-02-11 00:00:00+00:00,61.64894233315677,50.61330159505209,1524.0,59.78783041743909,30.30000883957435,213.36
AZO268,nan,155c5c,nan,nan,nan,nan,2022-02-11 03:17:10+00:00,2022-02-11 03:43:33+00:00,2022-02-11 00:00:00+00:00,58.42689514160156,60.06252165763609,10363.2,56.78059387207031,55.2667236328125,10363.2
RWZ1637,nan,155c31,nan,nan,nan,UIII,2022-02-11 03:24:34+00:00,2022-02-11 05:40:13+00:00,2022-02-11 00:00:00+00:00,56.33537292480469,81.20744185014203,10668.0,52.26905822753906,104.3875122070312,281.94
RA67242,nan,1506aa,RA-67242,GLEX,nan,UWKD,2022-02-11 03:30:40+00:00,2022-02-11 07:47:46+00:00,2022-02-11 00:00:00+00:00,51.95308879270392,106.9262433733259,4267.2,55.54408186573093,49.11429405212402,2209.8
SDM6468,nan,155be2,RA-89058,SU95,nan,UUEE,2022-02-11 03:33:05+00:00,2022-02-11 04:13:51+00:00,2022-02-11 00:00:00+00:00,53.22280883789062,37.58807373046875,10363.2,55.98334878177966,37.49556541442871,449.58
SDM6248,nan,155c51,nan,nan,nan,UUEE,2022-02-11 03:33:44+00:00,2022-02-11 05:04:29+00:00,2022-02-11 00:00:00+00:00,55.56749764135328,51.57411575317383,3657.6,56.00141105005297,37.46526718139648,533.4
RA67246,nan,1506ae,nan,nan,nan,nan,2022-02-11 04:01:46+00:00,2022-02-11 04:17:59+00:00,2022-02-11 00:00:00+00:00,56.31578063964844,84.93463689630681,2438.4,56.31196102853549,81.32715225219727,12184.38
RA67326,nan,1506fe,nan,nan,nan,UUBM,2022-02-11 04:02:20+00:00,2022-02-11 04:35:51+00:00,2022-02-11 00:00:00+00:00,54.04513549804688,38.98804582868304,6400.8,55.58518749172404,38.0112361907959,350.52
TUP952,nan,14fa18,RA-64024,T204,EDDP,UUEE,2022-02-11 04:06:42+00:00,2022-02-11 06:19:19+00:00,2022-02-11 00:00:00+00:00,51.41221618652344,12.23617141311233,0.0,56.00312805175781,37.60054154829545,815.34
LLM89,YC89,155bf9,RA-89081,SU95,nan,UUDD,2022-02-11 04:06:45+00:00,2022-02-11 06:32:28+00:00,2022-02-11 00:00:00+00:00,64.05152893066406,62.46678278996394,10972.8,55.29840087890625,38.01923864028033,960.12
TUL9721,nan,1506a0,RA-67232,CL85,nan,nan,2022-02-11 04:06:46+00:00,2022-02-11 06:43:43+00:00,2022-02-11 00:00:00+00:00,55.58042907714844,49.01300603693181,2133.6,54.96817016601562,21.68103386374081,1524.0
RWZ771,nan,155c60,nan,nan,ULLI,nan,2022-02-11 04:07:15+00:00,2022-02-11 05:19:21+00:00,2022-02-11 00:00:00+00:00,59.79606628417969,30.24435424804688,0.0,58.85673522949219,47.62051391601562,9159.24
UTA9822,nan,151d58,nan,nan,nan,UWKD,2022-02-11 04:07:26+00:00,2022-02-11 04:31:27+00:00,2022-02-11 00:00:00+00:00,55.02483820511122,52.84057617187499,9448.8,55.59576416015625,48.99844082919034,1592.58
AFL1343,nan,155bd1,RA-89041,SU95,nan,UUEE,2022-02-11 04:08:01+00:00,2022-02-11 04:42:26+00:00,2022-02-11 00:00:00+00:00,57.59210101628707,39.72222112840222,4572.0,55.98246428926112,37.48912811279297,411.48
SDM6408,nan,155c0b,nan,nan,nan,UUEE,2022-02-11 04:09:21+00:00,2022-02-11 05:43:27+00:00,2022-02-11 00:00:00+00:00,61.56687927246094,50.59508187430246,2438.4,55.99896240234375,37.44931307705966,502.92
SDM6228,nan,155c24,nan,nan,nan,UUEE,2022-02-11 04:09:34+00:00,2022-02-11 05:47:27+00:00,2022-02-11 00:00:00+00:00,55.4117431640625,53.34581262925091,10972.8,55.9947075278072,37.42106437683105,403.86
SDM6171,nan,155c11,nan,nan,UUEE,nan,2022-02-11 04:16:12+00:00,2022-02-11 05:31:08+00:00,2022-02-11 00:00:00+00:00,55.97007751464844,37.38439386541193,304.8,52.9988382630429,52.05047607421876,10668.0
RWZ398,nan,155c34,nan,nan,nan,UUDD,2022-02-11 04:17:46+00:00,2022-02-11 05:18:56+00:00,2022-02-11 00:00:00+00:00,57.6988918498411,47.58116691343246,9753.6,55.30645751953125,38.0097063849954,899.1600000000001
SDM6114,nan,155c23,nan,nan,nan,UUEE,2022-02-11 04:26:37+00:00,2022-02-11 05:13:24+00:00,2022-02-11 00:00:00+00:00,53.536376953125,39.39383370535715,10668.0,56.00127139333951,37.4644947052002,563.88
LLM131,nan,155bed,RA-89069,SU95,nan,UUEE,2022-02-11 04:29:02+00:00,2022-02-11 07:02:46+00:00,2022-02-11 00:00:00+00:00,65.9820711814751,63.38538128396739,10058.4,55.98358154296875,37.49659538269043,449.58
SDM6231,nan,155c3c,nan,nan,ULLI,UWWW,2022-02-11 04:43:52+00:00,2022-02-11 06:29:26+00:00,2022-02-11 00:00:00+00:00,59.80210876464844,30.20516967773438,609.6,53.6766357421875,50.02216448102679,1059.18
4703,nan,1506bc,RA-67260,DH8D,nan,UHBB,2022-02-11 04:46:21+00:00,2022-02-11 05:23:43+00:00,2022-02-11 00:00:00+00:00,53.385498046875,127.1948416573661,5486.400000000001,50.31326293945312,127.5649301629317,1333.5
SDM6489,nan,155c0c,nan,nan,UUEE,nan,2022-02-11 04:47:06+00:00,2022-02-11 05:38:57+00:00,2022-02-11 00:00:00+00:00,55.96989518505031,37.38510131835938,304.8,52.47284452793961,45.22835867745536,6804.660000000001
LLM174,YC174,155bec,RA-89068,SU95,nan,UUDD,2022-02-11 04:47:36+00:00,2022-02-11 07:12:08+00:00,2022-02-11 00:00:00+00:00,64.80647277832031,61.89114990234375,10363.2,55.26132357322563,38.17141446200284,1280.16
SDM6293,nan,155c1b,nan,nan,UUEE,nan,2022-02-11 04:49:05+00:00,2022-02-11 06:02:44+00:00,2022-02-11 00:00:00+00:00,55.96929931640625,37.38339510830966,304.8,54.68747413764565,52.57940118963068,10675.62
SSF019,nan,15069e,RA-67230,CRJ2,nan,ULLI,2022-02-11 04:50:40+00:00,2022-02-11 05:21:20+00:00,2022-02-11 00:00:00+00:00,59.7733154296875,35.46304321289062,8229.6,59.78746032714844,30.30221557617188,220.98
RA07508,nan,141d54,nan,nan,UHWW,nan,2022-02-11 04:53:15+00:00,2022-02-11 05:05:19+00:00,2022-02-11 00:00:00+00:00,43.37091064453125,132.1404248614644,-304.8,43.65878347623146,132.4223981584821,899.1600000000001
AZO298,nan,155c3d,nan,nan,nan,UUWW,2022-02-11 04:54:08+00:00,2022-02-11 05:42:49+00:00,2022-02-11 00:00:00+00:00,57.66826047735699,29.4488525390625,6400.8,55.61920166015625,37.38447709517045,601.98
SDM6373,nan,155c2c,nan,nan,UUEE,ULMM,2022-02-11 04:54:50+00:00,2022-02-11 06:59:10+00:00,2022-02-11 00:00:00+00:00,55.97030639648438,37.38988702947443,304.8,68.85020110566737,32.62458801269531,815.34
SDM6377,nan,155be4,RA-89060,SU95,UUEE,nan,2022-02-11 04:56:37+00:00,2022-02-11 05:51:28+00:00,2022-02-11 00:00:00+00:00,55.97157106561176,37.39823341369629,304.8,57.63409423828125,47.97266006469727,10058.4
KZN9415,nan,1506a6,RA-67238,CL65,nan,nan,2022-02-11 04:56:52+00:00,2022-02-11 05:07:51+00:00,2022-02-11 00:00:00+00:00,54.8939208984375,51.97219848632812,6096.0,55.37251281738281,50.16026216394761,3268.98
SDM6133,nan,155c3b,nan,nan,ULLI,nan,2022-02-11 05:04:47+00:00,2022-02-11 07:23:15+00:00,2022-02-11 00:00:00+00:00,59.79653568591102,30.24138351966595,0.0,45.15427411612818,45.21416640863186,10020.3
AZO268,nan,155c5c,nan,nan,nan,nan,2022-02-11 05:17:17+00:00,2022-02-11 06:07:54+00:00,2022-02-11 00:00:00+00:00,55.46800231933594,51.67369495738636,3352.8,50.97916942531779,45.57891845703125,10972.8
SDM6303,nan,155c36,nan,nan,ULLI,nan,2022-02-11 05:18:17+00:00,2022-02-11 05:53:45+00:00,2022-02-11 00:00:00+00:00,59.80589268571239,30.27206947063577,0.0,62.77848815917969,35.7000732421875,11277.6
SDM6315,nan,155c28,nan,nan,ULLI,nan,2022-02-11 05:23:16+00:00,2022-02-11 06:30:28+00:00,2022-02-11 00:00:00+00:00,59.8125,30.22732543945312,304.8,53.568823862884,38.89022827148438,10668.0
IAE106,nan,155bca,RA-89034,SU95,UHWW,UHBB,2022-02-11 05:31:18+00:00,2022-02-11 07:13:17+00:00,2022-02-11 00:00:00+00:00,43.39471435546875,132.1443211755087,0.0,50.30918961864406,127.4738456107475,640.08
SSF151,D2151,155c1d,nan,nan,nan,UUEE,2022-02-11 05:37:07+00:00,2022-02-11 05:48:29+00:00,2022-02-11 00:00:00+00:00,56.49334716796875,37.47910933061079,2743.2,55.98325567730402,37.49453544616699,441.96
LLM845,YC845,155c04,nan,nan,nan,ULLI,2022-02-11 05:42:01+00:00,2022-02-11 08:04:21+00:00,2022-02-11 00:00:00+00:00,64.82661437988281,61.7829345703125,10363.2,59.79616326800847,30.33609324488146,243.84
AZO259,nan,155c21,nan,nan,nan,nan,2022-02-11 05:48:18+00:00,2022-02-11 06:07:41+00:00,2022-02-11 00:00:00+00:00,44.13510131835938,46.18677893350291,10668.0,42.611572265625,48.97024674849077,10675.62
UTA9823,nan,151d58,nan,nan,UWKD,nan,2022-02-11 05:49:32+00:00,2022-02-11 06:34:56+00:00,2022-02-11 00:00:00+00:00,55.56211853027344,49.44580078124999,1524.0,58.87710571289062,56.73916625976562,10652.76
RSD073,nan,157713,RA-96019,IL96,UUWW,nan,2022-02-11 05:51:55+00:00,2022-02-11 07:22:27+00:00,2022-02-11 00:00:00+00:00,55.56288896980932,37.17962265014648,914.4,57.85418701171875,57.33738068611391,10058.4
SDM6465,nan,155c12,nan,nan,UUEE,nan,2022-02-11 05:53:18+00:00,2022-02-11 06:20:27+00:00,2022-02-11 00:00:00+00:00,55.96970897609904,37.38698959350586,304.8,54.20027160644531,38.14445277622768,9448.8
RWZ1081,nan,155c32,nan,nan,nan,nan,2022-02-11 05:57:36+00:00,2022-02-11 06:53:29+00:00,2022-02-11 00:00:00+00:00,54.02229309082031,53.47297014508929,10972.8,53.05879754535222,43.4212646484375,10972.8
AZO201,nan,155bf7,RA-89079,SU95,nan,UUWW,2022-02-11 05:59:07+00:00,2022-02-11 06:31:51+00:00,2022-02-11 00:00:00+00:00,53.21195983886719,37.15576171875,10972.8,55.64631057997881,37.30330467224121,510.54
RSD072,nan,151d41,RA-73025,A319,UUWW,BIKF,2022-02-11 06:00:58+00:00,2022-02-11 10:58:53+00:00,2022-02-11 00:00:00+00:00,55.57452392578125,37.20320268110795,914.4,63.97874217922404,-22.60544128417968,nan
SDM6067,nan,155bb9,RA-89017,SU95,UUEE,nan,2022-02-11 06:03:40+00:00,2022-02-11 08:00:26+00:00,2022-02-11 00:00:00+00:00,55.96952276714777,37.38553047180176,304.8,43.50100708007812,47.53279575081759,6827.52
UVT9701,nan,15069c,RA-67228,CL64,nan,UWKD,2022-02-11 06:07:00+00:00,2022-02-11 06:48:59+00:00,2022-02-11 00:00:00+00:00,50.97707457461599,45.57487487792969,11277.6,55.54508972167969,48.94309303977273,1623.06
SDM6405,nan,155c0f,nan,nan,UUEE,UUYY,2022-02-11 06:07:45+00:00,2022-02-11 07:34:37+00:00,2022-02-11 00:00:00+00:00,55.97126770019531,37.39854292436079,304.8,61.77747306177172,50.95550537109375,784.86
SDM6027,nan,155c2b,nan,nan,ULLI,UUWW,2022-02-11 06:08:04+00:00,2022-02-11 07:12:52+00:00,2022-02-11 00:00:00+00:00,59.80919789459745,30.25028623383621,0.0,55.64794921875,37.30457652698863,518.1600000000001
SDM6545,nan,155bd7,RA-89047,SU95,UUEE,nan,2022-02-11 06:09:21+00:00,2022-02-11 06:52:17+00:00,2022-02-11 00:00:00+00:00,55.97110554323358,37.39608764648438,304.8,53.52397155761719,43.62623814174108,7604.76
AZV869,nan,151d46,nan,nan,nan,OMDB,2022-02-11 06:11:11+00:00,2022-02-11 08:59:14+00:00,2022-02-11 00:00:00+00:00,41.85963258904926,44.03301150299782,11277.6,25.24200439453125,55.38396199544271,-22.86
RWZ387,nan,155c38,nan,nan,UUDD,nan,2022-02-11 06:13:29+00:00,2022-02-11 06:27:59+00:00,2022-02-11 00:00:00+00:00,55.42469787597656,37.86769193761489,609.6,54.08192262811176,38.35197897518382,9448.8
SDM6415,nan,155be3,RA-89059,SU95,UUEE,nan,2022-02-11 06:15:15+00:00,2022-02-11 06:37:20+00:00,2022-02-11 00:00:00+00:00,55.97208314022775,37.40132331848145,304.8,53.94918823242188,38.30909075055804,10668.0
SSF020,nan,15069e,RA-67230,CRJ2,ULLI,nan,2022-02-11 06:23:40+00:00,2022-02-11 06:52:50+00:00,2022-02-11 00:00:00+00:00,59.80865478515625,30.25350952148438,0.0,59.45649719238281,35.33523559570312,8229.6
KZN9405,nan,15064b,nan,nan,nan,UUWW,2022-02-11 06:32:27+00:00,2022-02-11 07:07:29+00:00,2022-02-11 00:00:00+00:00,52.93061828613281,36.98173522949219,9753.6,55.64749145507812,37.3040771484375,518.1600000000001
SDM6479,nan,155bd4,RA-89044,SU95,UUEE,ULMM,2022-02-11 06:33:07+00:00,2022-02-11 08:40:58+00:00,2022-02-11 00:00:00+00:00,55.96902465820312,37.38364479758523,304.8,68.84994506835938,32.62494768415178,800.1
SSF323,nan,1506a8,RA-67240,CRJ2,ULLI,nan,2022-02-11 06:38:21+00:00,2022-02-11 08:15:24+00:00,2022-02-11 00:00:00+00:00,59.81240999900688,30.22784002896013,304.8,62.98406982421875,51.82942708333334,5631.18
RA67137,nan,150641,nan,nan,LIPZ,nan,2022-02-11 06:38:28+00:00,2022-02-11 09:44:01+00:00,2022-02-11 00:00:00+00:00,45.50453315346927,12.35097745569741,-304.8,55.74825998079979,48.39923858642578,2362.2
SDM6225,nan,155be2,RA-89058,SU95,UUEE,nan,2022-02-11 06:44:09+00:00,2022-02-11 07:10:51+00:00,2022-02-11 00:00:00+00:00,55.96343994140625,37.35950816761363,609.6,56.1038818359375,41.71733509410511,9105.9
4703,nan,1506bc,RA-67260,DH8D,UHBB,nan,2022-02-11 06:46:04+00:00,2022-02-11 07:22:56+00:00,2022-02-11 00:00:00+00:00,50.46211371987552,127.4111196157095,914.4,49.23886056673729,131.8111459832442,7620.0
RWZ389,nan,155c6c,nan,nan,UUDD,nan,2022-02-11 06:54:19+00:00,2022-02-11 07:36:27+00:00,2022-02-11 00:00:00+00:00,55.42034601761122,37.87336869673295,609.6,53.90795691538665,45.2498581830193,3307.08
SDM6527,nan,155c2d,nan,nan,UUEE,LBSF,2022-02-11 06:58:33+00:00,2022-02-11 10:04:13+00:00,2022-02-11 00:00:00+00:00,55.96334838867188,37.35817649147727,609.6,42.69594354144597,23.42559814453125,419.1
RWZ772,nan,155c60,nan,nan,nan,ULLI,2022-02-11 07:02:15+00:00,2022-02-11 08:37:07+00:00,2022-02-11 00:00:00+00:00,58.81549072265625,48.07324809412803,8229.6,59.79583740234375,30.33846098801185,251.46
AZO298,nan,155c3d,nan,nan,UUWW,nan,2022-02-11 07:03:19+00:00,2022-02-11 07:16:44+00:00,2022-02-11 00:00:00+00:00,55.57252528303761,37.23944664001465,609.6,54.34524536132812,38.12966739430147,9547.86
SDM6433,nan,155c2a,nan,nan,UUEE,URWA,2022-02-11 07:06:02+00:00,2022-02-11 08:59:27+00:00,2022-02-11 00:00:00+00:00,55.95592951370497,37.35857963562012,609.6,46.2820020772643,48.02165222167969,-106.68
RF64519,nan,14fc07,RF-64519,T214,UUMU,nan,2022-02-11 07:09:47+00:00,2022-02-11 07:28:55+00:00,2022-02-11 00:00:00+00:00,55.853980112884,38.11311721801758,609.6,53.93687438964844,38.76541573660715,10271.76
SSF152,D2152,155c1d,nan,nan,UUEE,nan,2022-02-11 07:11:05+00:00,2022-02-11 07:29:25+00:00,2022-02-11 00:00:00+00:00,55.97163391113281,37.39995783025568,304.8,57.010986328125,38.38228225708008,8237.220000000001
SDM6490,nan,155c0c,nan,nan,nan,UUEE,2022-02-11 07:15:18+00:00,2022-02-11 08:38:50+00:00,2022-02-11 00:00:00+00:00,51.71376373808263,46.12144470214844,609.6,55.98339533401747,37.49556541442871,441.96
LLM292,YC292,155bf1,RA-89073,SU95,nan,nan,2022-02-11 07:21:22+00:00,2022-02-11 08:57:28+00:00,2022-02-11 00:00:00+00:00,58.41723943160752,60.03671264648438,10972.8,50.97809872384799,45.577392578125,10980.42
AZO303,nan,155c30,nan,nan,nan,ULLI,2022-02-11 07:31:49+00:00,2022-02-11 08:52:07+00:00,2022-02-11 00:00:00+00:00,52.86007690429688,36.74263000488281,10363.2,59.79592895507812,30.33810424804688,243.84
07707,nan,141e1b,nan,nan,nan,nan,2022-02-11 07:34:32+00:00,2022-02-11 07:45:34+00:00,2022-02-11 00:00:00+00:00,59.89564540022511,30.55070548221983,304.8,60.30609648106461,30.90787615094866,403.86
AZO651,nan,155c05,nan,nan,nan,nan,2022-02-11 07:36:05+00:00,2022-02-11 08:10:19+00:00,2022-02-11 00:00:00+00:00,51.88335354045286,44.67330932617188,10668.0,55.70738711599576,44.73426818847656,6217.92
RSD074,nan,157714,RA-96020,IL96,UUWW,UUWW,2022-02-11 07:37:35+00:00,2022-02-11 08:39:07+00:00,2022-02-11 00:00:00+00:00,55.57310485839844,37.24048961292613,609.6,55.65596008300781,37.31073552911931,579.12
RWZ387,nan,155c38,nan,nan,nan,UUDD,2022-02-11 07:41:42+00:00,2022-02-11 08:10:59+00:00,2022-02-11 00:00:00+00:00,52.82692084878177,37.18573869977679,9753.6,55.32696222854872,37.98514626242898,754.38
SDM6507,nan,155be7,RA-89063,SU95,UUEE,nan,2022-02-11 07:42:49+00:00,2022-02-11 08:06:59+00:00,2022-02-11 00:00:00+00:00,55.97008139400159,37.3879337310791,304.8,54.28115844726562,37.97044641831341,10058.4
SDM6172,nan,155c11,nan,nan,nan,UUEE,2022-02-11 07:47:08+00:00,2022-02-11 09:26:47+00:00,2022-02-11 00:00:00+00:00,52.82130432128906,52.66952514648438,10972.8,55.98325567730402,37.49479293823242,441.96
SDM6063,nan,155c51,nan,nan,UUEE,nan,2022-02-11 07:53:30+00:00,2022-02-11 09:07:59+00:00,2022-02-11 00:00:00+00:00,55.97039794921875,37.39038640802556,304.8,53.29934692382812,50.96651785714286,10058.4
AZO435,nan,155bf7,RA-89079,SU95,UUWW,nan,2022-02-11 07:53:41+00:00,2022-02-11 08:07:53+00:00,2022-02-11 00:00:00+00:00,55.53686626886917,37.18914985656738,914.4,54.19253074516684,38.20430980009191,9265.92
SDM6378,nan,155be4,RA-89060,SU95,nan,UUEE,2022-02-11 08:04:51+00:00,2022-02-11 09:28:28+00:00,2022-02-11 00:00:00+00:00,56.70574640823622,51.3658683530746,10058.4,55.98422241210938,37.50091552734375,464.8200000000001
SDM6232,nan,155c3c,nan,nan,nan,ULLI,2022-02-11 08:05:01+00:00,2022-02-11 10:18:46+00:00,2022-02-11 00:00:00+00:00,53.44150349245233,50.0069382611443,3657.6,59.79606628417969,30.33718872070312,236.22
TUL9725,nan,150699,RA-67225,GL5T,nan,nan,2022-02-11 08:14:37+00:00,2022-02-11 09:51:40+00:00,2022-02-11 00:00:00+00:00,55.43272891287076,49.62216463955966,2438.4,43.11370332362288,51.49651663643973,12496.8
SDM6374,nan,155c2c,nan,nan,ULMM,UUEE,2022-02-11 08:15:49+00:00,2022-02-11 10:13:07+00:00,2022-02-11 00:00:00+00:00,68.693115234375,32.78189522879464,1219.2,55.98344188625529,37.49556541442871,441.96
AZO131,nan,155c06,nan,nan,nan,nan,2022-02-11 08:17:32+00:00,2022-02-11 08:58:40+00:00,2022-02-11 00:00:00+00:00,51.03062438964844,45.64878721494932,10668.0,54.18484497070312,52.78530447823661,10568.94
CPK9803,nan,14fa2d,nan,nan,UUMU,UUMU,2022-02-11 08:19:51+00:00,2022-02-11 10:18:43+00:00,2022-02-11 00:00:00+00:00,55.91026176840572,38.00188064575195,609.6,55.84434379965572,38.1364631652832,502.92
SDM6429,nan,155c0b,nan,nan,UUEE,nan,2022-02-11 08:24:40+00:00,2022-02-11 08:50:59+00:00,2022-02-11 00:00:00+00:00,55.96784688658633,37.37420082092285,304.8,54.19322902873411,38.51313871495864,10668.0
IAE106,nan,155bca,RA-89034,SU95,UHBB,UIII,2022-02-11 08:29:17+00:00,2022-02-11 11:48:20+00:00,2022-02-11 00:00:00+00:00,50.46783964512711,127.415870460304,914.4,52.26255798339844,104.4120025634766,320.04
SDM6304,nan,155c36,nan,nan,nan,ULLI,2022-02-11 08:30:04+00:00,2022-02-11 09:11:23+00:00,2022-02-11 00:00:00+00:00,62.42333880925582,35.73641263521635,10972.8,59.79656982421875,30.333984375,220.98
SDM6447,nan,155c52,nan,nan,ULLI,nan,2022-02-11 08:30:25+00:00,2022-02-11 09:24:57+00:00,2022-02-11 00:00:00+00:00,59.805908203125,30.27145385742188,0.0,65.411865234375,32.06600189208984,10675.62
URKEK,nan,157dcf,nan,nan,UKKK,nan,2022-02-11 08:36:23+00:00,2022-02-11 08:50:56+00:00,2022-02-11 00:00:00+00:00,50.34173583984375,30.59612876490543,0.0,50.12218927932998,31.13161654085726,312.42
TUP955,nan,14fa18,RA-64024,T204,UUEE,EDDP,2022-02-11 08:38:19+00:00,2022-02-11 11:41:56+00:00,2022-02-11 00:00:00+00:00,55.96916198730469,37.36533425071023,914.4,51.40982417737023,12.25868225097656,68.58
SDM6466,nan,155c12,nan,nan,nan,UUEE,2022-02-11 08:39:40+00:00,2022-02-11 09:16:11+00:00,2022-02-11 00:00:00+00:00,52.90484929488877,36.98861258370536,9753.6,55.98362809520656,37.49505043029785,441.96
4531,nan,1506b4,RA-67252,DH8D,nan,nan,2022-02-11 08:41:45+00:00,2022-02-11 09:30:50+00:00,2022-02-11 00:00:00+00:00,54.21468961036811,128.7948249368107,7315.200000000001,50.49339682368909,133.0605419262035,7612.38
AZO260,nan,155c21,nan,nan,nan,nan,2022-02-11 08:42:24+00:00,2022-02-11 09:01:47+00:00,2022-02-11 00:00:00+00:00,42.57472229003906,48.21999289772727,10972.8,44.08743648205773,46.1649431501116,10972.8
RWZ1786,nan,155c6c,nan,nan,nan,nan,2022-02-11 08:43:08+00:00,2022-02-11 09:00:17+00:00,2022-02-11 00:00:00+00:00,53.90354919433594,45.13395472935268,3048.0,51.92902128575211,44.646240234375,10972.8
AZO203,A4203,155c07,nan,nan,nan,ULLI,2022-02-11 08:56:18+00:00,2022-02-11 10:21:20+00:00,2022-02-11 00:00:00+00:00,53.69476318359375,39.33058384486608,10363.2,59.79634947695974,30.33543027680496,228.6
SDM6028,nan,155c2b,nan,nan,UUWW,ULLI,2022-02-11 08:57:30+00:00,2022-02-11 10:03:59+00:00,2022-02-11 00:00:00+00:00,55.57402038574219,37.24273681640625,609.6,59.79695465605138,30.33126304889547,213.36
SDM6226,nan,155be2,RA-89058,SU95,nan,UUEE,2022-02-11 08:57:30+00:00,2022-02-11 09:36:02+00:00,2022-02-11 00:00:00+00:00,55.83917650125795,42.36413955688477,9448.8,55.9896240234375,37.5373701615767,579.12
SDM6239,nan,155c24,nan,nan,UUEE,nan,2022-02-11 09:02:06+00:00,2022-02-11 09:34:26+00:00,2022-02-11 00:00:00+00:00,55.97035217285156,37.39096901633523,304.8,53.77830505371094,35.36302839006697,9753.6
GZP9613,nan,142582,RA-09602,FA7X,UUMO,ULLI,2022-02-11 09:02:22+00:00,2022-02-11 10:13:21+00:00,2022-02-11 00:00:00+00:00,55.50672912597656,37.48868075284091,304.8,59.79556274414062,30.34066772460938,243.84
LLM132,nan,155bed,RA-89069,SU95,UUEE,nan,2022-02-11 09:03:32+00:00,2022-02-11 11:08:56+00:00,2022-02-11 00:00:00+00:00,55.9682658567267,37.39377021789551,304.8,65.78287415585275,62.42909307065217,11186.16
OAO686,nan,150601,nan,nan,nan,ULKK,2022-02-11 09:03:40+00:00,2022-02-11 09:31:16+00:00,2022-02-11 00:00:00+00:00,62.18098785917638,44.77076603816106,2743.2,61.2535400390625,46.66678292410715,266.7
GZP272,nan,155bba,RA-89018,SU95,nan,UUWW,2022-02-11 09:04:48+00:00,2022-02-11 11:39:35+00:00,2022-02-11 00:00:00+00:00,64.82366529561705,61.75769805908203,10363.2,55.65774536132812,37.31206720525568,586.74
